Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,LUING,M,Birth Application,3
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,LUING,F,Birth Application,43
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,LUING,F,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,LUING,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,LUING,M,Birth Application,90
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,LUING,F,Birth Application,17
2015,April    ,Scotland,Scotland,Bute,Non Dairy,LUING,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,LUING,M,Birth Application,5
2015,April    ,Scotland,Scotland,Perth,Non Dairy,LUING,M,Birth Application,65
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,LUING,M,Birth Application,6
2015,April    ,Scotland,Scotland,Angus,Non Dairy,LUING,F,Birth Application,15
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,LUING,M,Birth Application,2
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,LUING,M,Birth Application,35
2015,April    ,Scotland,Scotland,Angus,Non Dairy,LUING X,F,Birth Application,18
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,LUING X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,LUING X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,LUING X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,LUING X,F,Birth Application,17
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,LUING X,M,Birth Application,45
2015,April    ,Scotland,Scotland,Perth,Non Dairy,LUING X,M,Birth Application,9
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,LUING X,F,Birth Application,21
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,LUING X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,LUING X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Moray,Non Dairy,LUING X,F,Birth Application,12
2015,April    ,Scotland,Scotland,Bute,Non Dairy,LUING X,F,Birth Application,12
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,LUING X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,LUING X,M,Birth Application,23
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,LUING X,F,Birth Application,16
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,LUING X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,LUING X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Bute,Non Dairy,LUING X,M,Birth Application,8
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,LUING X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,LUING X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,LUING X,M,Birth Application,25
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,LUING X,M,Birth Application,17
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,LUING X,M,Birth Application,25
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,LUING X,F,Birth Application,10
2015,April    ,Scotland,Scotland,Angus,Non Dairy,LUING X,M,Birth Application,19
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,LUING X,F,Birth Application,10
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,LUING X,F,Birth Application,46
2015,April    ,Scotland,Scotland,Moray,Non Dairy,LUING X,M,Birth Application,10
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,LUING X,F,Birth Application,9
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,LUING X,M,Birth Application,10
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,LUING X,M,Birth Application,2
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,LUING X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,LUING X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,LUING X,M,Birth Application,9
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,LUING X,M,Birth Application,26
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,LUING X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Perth,Non Dairy,LUING X,F,Birth Application,12
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,LUING X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Fife,Non Dairy,LUING X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,LUING X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,LUING X,F,Birth Application,9
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,LUING X,F,Birth Application,26
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,MEUSE RHINE ISSEL,F,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,MEUSE RHINE ISSEL,M,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,MEUSE RHINE ISSEL,M,Birth Application,3
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,MEUSE RHINE ISSEL,F,Birth Application,2
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,MEUSE RHINE ISSEL,F,Birth Application,1
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,MEUSE RHINE ISSEL X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,MONTBELIARDE,M,Birth Application,2
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,MONTBELIARDE,F,Birth Application,3
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,MONTBELIARDE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,MONTBELIARDE,M,Birth Application,40
2015,April    ,Scotland,Scotland,Perth,Non Dairy,MONTBELIARDE,F,Birth Application,2
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,MONTBELIARDE,M,Birth Application,1
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,MONTBELIARDE,F,Birth Application,2
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,MONTBELIARDE,M,Birth Application,21
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,MONTBELIARDE,F,Birth Application,17
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,MONTBELIARDE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,MONTBELIARDE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,MONTBELIARDE,M,Birth Application,2
2015,April    ,Scotland,Scotland,Perth,Non Dairy,MONTBELIARDE,M,Birth Application,6
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,MONTBELIARDE,F,Birth Application,29
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,MONTBELIARDE,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,MONTBELIARDE,M,Birth Application,2
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,MONTBELIARDE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,MONTBELIARDE X,F,Birth Application,23
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,MONTBELIARDE X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,MONTBELIARDE X,M,Birth Application,11
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,MONTBELIARDE X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,MONTBELIARDE X,F,Birth Application,23
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,MONTBELIARDE X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,MONTBELIARDE X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,MONTBELIARDE X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,MONTBELIARDE X,M,Birth Application,3
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,MONTBELIARDE X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,MONTBELIARDE X,M,Birth Application,20
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,MONTBELIARDE X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,MONTBELIARDE X,M,Birth Application,23
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,MONTBELIARDE X,F,Birth Application,11
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,MONTBELIARDE X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,MONTBELIARDE X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,MONTBELIARDE X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,MONTBELIARDE X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,MONTBELIARDE X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,MONTBELIARDE X,M,Birth Application,27
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,MONTBELIARDE X,F,Birth Application,18
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,MONTBELIARDE X,F,Birth Application,14
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,MONTBELIARDE X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,MONTBELIARDE X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,MONTBELIARDE X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,MONTBELIARDE X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Angus,Non Dairy,MURRAY GREY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,NORWEGIAN RED,M,Birth Application,3
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,NORWEGIAN RED,M,Birth Application,3
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,NORWEGIAN RED,F,Birth Application,2
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,NORWEGIAN RED,F,Birth Application,3
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,NORWEGIAN RED X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,NORWEGIAN RED X,M,Birth Application,8
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,NORWEGIAN RED X,M,Birth Application,4
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,NORWEGIAN RED X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,NORWEGIAN RED X,M,Birth Application,4
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,NORWEGIAN RED X,F,Birth Application,9
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,NORWEGIAN RED X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,NORWEGIAN RED X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,PINZGAUER,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,RED POLL,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,RED POLL,M,Birth Application,2
2015,April    ,Scotland,Scotland,Perth,Non Dairy,RED POLL,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,RED POLL,M,Birth Application,2
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,RED POLL,F,Birth Application,2
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,RED POLL,M,Birth Application,5
2015,April    ,Scotland,Scotland,Perth,Non Dairy,RED POLL X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,RED POLL X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,RED POLL X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,RED POLL X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,RIGGIT GALLOWAY,F,Birth Application,2
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,RIGGIT GALLOWAY,M,Birth Application,2
2015,April    ,Scotland,Scotland,Angus,Non Dairy,ROMAGNOLA X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,ROMAGNOLA X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Angus,Non Dairy,ROMAGNOLA X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,ROMAGNOLA X,F,Birth Application,6
2015,April    ,Scotland,Scotland,Angus,Non Dairy,ROTEBUNDE X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,SALERS,F,Birth Application,3
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,SALERS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SALERS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,SALERS,F,Birth Application,8
2015,April    ,Scotland,Scotland,Bute,Non Dairy,SALERS,F,Birth Application,4
2015,April    ,Scotland,Scotland,Banff,Non Dairy,SALERS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,SALERS,M,Birth Application,117
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,SALERS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SALERS,M,Birth Application,4
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,SALERS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,SALERS,M,Birth Application,7
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,SALERS,F,Birth Application,4
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,SALERS,M,Birth Application,5
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,SALERS,F,Birth Application,5
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,SALERS,M,Birth Application,20
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,SALERS,F,Birth Application,17
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,SALERS,M,Birth Application,4
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SALERS,F,Birth Application,3
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,SALERS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,SALERS,M,Birth Application,8
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,SALERS,F,Birth Application,9
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SALERS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,SALERS,M,Birth Application,4
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,SALERS,F,Birth Application,124
2015,April    ,Scotland,Scotland,Angus,Non Dairy,SALERS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,SALERS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,SALERS,F,Birth Application,8
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,SALERS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,SALERS X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,SALERS X,F,Birth Application,49
2015,April    ,Scotland,Scotland,Bute,Non Dairy,SALERS X,M,Birth Application,12
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,SALERS X,F,Birth Application,83
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,SALERS X,F,Birth Application,102
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,SALERS X,M,Birth Application,77
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SALERS X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,SALERS X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,SALERS X,F,Birth Application,75
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,SALERS X,F,Birth Application,33
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,SALERS X,M,Birth Application,36
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,SALERS X,F,Birth Application,104
2015,April    ,Scotland,Scotland,Moray,Non Dairy,SALERS X,F,Birth Application,19
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,SALERS X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Banff,Non Dairy,SALERS X,F,Birth Application,7
2015,April    ,Scotland,Scotland,Angus,Non Dairy,SALERS X,F,Birth Application,17
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,SALERS X,M,Birth Application,9
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,SALERS X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,SALERS X,M,Birth Application,85
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,SALERS X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,SALERS X,M,Birth Application,132
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,SALERS X,F,Birth Application,55
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,SALERS X,F,Birth Application,64
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,SALERS X,F,Birth Application,11
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,SALERS X,F,Birth Application,9
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,SALERS X,M,Birth Application,46
2015,April    ,Scotland,Scotland,Fife,Non Dairy,SALERS X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,SALERS X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,SALERS X,M,Birth Application,80
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,SALERS X,F,Birth Application,136
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,SALERS X,F,Birth Application,83
2015,April    ,Scotland,Scotland,Banff,Non Dairy,SALERS X,M,Birth Application,16
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,SALERS X,M,Birth Application,82
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,SALERS X,M,Birth Application,9
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,SALERS X,M,Birth Application,93
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,SALERS X,M,Birth Application,124
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,SALERS X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,SALERS X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Angus,Non Dairy,SALERS X,M,Birth Application,18
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,SALERS X,M,Birth Application,10
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,SALERS X,M,Birth Application,53
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SALERS X,M,Birth Application,67
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,SALERS X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Bute,Non Dairy,SALERS X,F,Birth Application,10
2015,April    ,Scotland,Scotland,Moray,Non Dairy,SALERS X,M,Birth Application,18
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SALERS X,M,Birth Application,7
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,SALERS X,F,Birth Application,41
2015,April    ,Scotland,Scotland,Fife,Non Dairy,SALERS X,M,Birth Application,15
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SALERS X,F,Birth Application,65
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,SALERS X,M,Birth Application,20
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,SALERS X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,SALERS X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,SALERS X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SHETLAND,F,Birth Application,5
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,SHETLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SHETLAND,F,Birth Application,3
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,SHETLAND,M,Birth Application,2
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SHETLAND,M,Birth Application,2
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,SHETLAND,F,Birth Application,11
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,SHETLAND,M,Birth Application,1
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,SHETLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,SHETLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,SHETLAND,F,Birth Application,2
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,SHETLAND,F,Birth Application,4
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,SHETLAND,M,Birth Application,1
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SHETLAND,M,Birth Application,2
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,SHETLAND,F,Birth Application,1
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,SHETLAND,M,Birth Application,17
2015,April    ,Scotland,Scotland,Moray,Non Dairy,SHETLAND,M,Birth Application,8
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,SHETLAND X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,SHETLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,SHETLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,SHETLAND X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,SHETLAND X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,SHETLAND X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Banff,Non Dairy,SHORTHORN,F,Birth Application,3
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,SHORTHORN,F,Birth Application,3
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,SHORTHORN,F,Birth Application,2
2015,April    ,Scotland,Scotland,Moray,Non Dairy,SHORTHORN,F,Birth Application,5
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,SHORTHORN,F,Birth Application,4
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,SHORTHORN,M,Birth Application,2
2015,April    ,Scotland,Scotland,Angus,Non Dairy,SHORTHORN,F,Birth Application,4
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,SHORTHORN,M,Birth Application,3
